user_id,group,opened,clicked,purchased
2736,B,False,False,False
2737,B,True,False,False
2738,B,False,False,False
2739,B,False,False,False
2740,A,False,False,False
2741,A,False,False,False
2742,A,False,False,False
2743,A,False,False,False
2744,A,True,False,False
2745,B,False,False,False
2746,B,True,False,False
2747,B,True,False,False
2748,A,False,False,False
2749,B,True,True,False
2750,B,False,False,False
2751,A,True,False,False
2752,B,True,False,False
2753,A,True,False,False
2754,A,True,False,False
2755,B,False,False,False
2756,A,False,False,False
2757,A,False,False,False
2758,B,False,False,False
2759,B,True,False,False
2760,A,False,False,False
2761,A,True,False,False
2762,A,False,False,False
2763,B,False,False,False
2764,A,False,False,False
2765,A,False,False,False
2766,B,False,False,False
2767,B,False,False,False
2768,A,False,False,False
2769,B,True,True,False
2770,B,False,False,False
2771,A,False,False,False
2772,A,False,False,False
2773,B,True,False,False
2774,A,False,False,False
2775,B,False,False,False
2776,A,False,False,False
2777,A,True,True,False
2778,A,False,False,False
2779,A,False,False,False
2780,A,False,False,False
2781,A,False,False,False
2782,B,False,False,False
2783,B,True,False,False
2784,B,True,False,False
2785,B,False,False,False
2786,A,False,False,False
2787,B,True,False,False
2788,A,False,False,False
2789,B,False,False,False
2790,B,False,False,False
2791,B,True,False,False
2792,B,True,False,False
2793,B,False,False,False
2794,A,False,False,False
2795,A,False,False,False
2796,B,False,False,False
2797,A,False,False,False
2798,B,False,False,False
2799,B,False,False,False
2800,A,False,False,False
2801,B,False,False,False
2802,B,True,False,False
2803,B,False,False,False
2804,B,True,False,False
2805,B,False,False,False
2806,B,False,False,False
2807,B,True,False,False
2808,A,False,False,False
2809,A,False,False,False
2810,B,False,False,False
2811,A,True,False,False
2812,B,False,False,False
2813,B,True,False,False
2814,A,True,True,False
2815,B,True,False,False
2816,B,True,False,False
2817,A,False,False,False
2818,A,False,False,False
2819,A,False,False,False
2820,A,False,False,False
2821,B,True,False,False
2822,A,False,False,False
2823,B,True,False,False
2824,A,False,False,False
2825,A,False,False,False
2826,B,True,False,False
2827,B,False,False,False
2828,A,True,False,False
2829,A,False,False,False
2830,A,True,False,False
2831,A,False,False,False
2832,B,True,False,False
2833,A,False,False,False
2834,A,False,False,False
2835,A,False,False,False
2836,B,False,False,False
2837,B,False,False,False
2838,A,False,False,False
2839,B,True,False,False
2840,A,True,False,False
2841,A,False,False,False
2842,B,False,False,False
2843,B,False,False,False
2844,B,True,False,False
2845,B,False,False,False
2846,A,True,False,False
2847,B,False,False,False
2848,A,False,False,False
2849,B,True,False,False
2850,A,False,False,False
2851,B,True,False,False
2852,A,False,False,False
2853,A,False,False,False
2854,B,False,False,False
2855,A,False,False,False
2856,B,True,False,False
2857,A,False,False,False
2858,A,False,False,False
2859,A,False,False,False
2860,A,True,False,False
2861,B,False,False,False
2862,A,False,False,False
2863,B,False,False,False
2864,B,False,False,False
2865,A,False,False,False
2866,B,False,False,False
2867,B,False,False,False
2868,B,True,False,False
2869,A,False,False,False
2870,A,False,False,False
2871,B,False,False,False
2872,B,False,False,False
2873,B,False,False,False
2874,A,True,False,False
2875,B,False,False,False
2876,A,False,False,False
2877,A,False,False,False
2878,A,False,False,False
2879,B,False,False,False
2880,A,True,False,False
2881,A,False,False,False
2882,B,False,False,False
2883,A,False,False,False
2884,A,False,False,False
2885,A,True,False,False
2886,B,True,False,False
2887,B,False,False,False
2888,A,False,False,False
2889,B,False,False,False
2890,B,False,False,False
2891,A,False,False,False
2892,B,False,False,False
2893,B,True,False,False
2894,B,False,False,False
2895,A,False,False,False
2896,B,True,False,False
2897,B,False,False,False
2898,A,False,False,False
2899,A,False,False,False
2900,A,True,False,False
2901,A,False,False,False
2902,B,True,False,False
2903,A,True,False,False
2904,A,False,False,False
2905,B,False,False,False
2906,A,False,False,False
2907,B,False,False,False
2908,A,False,False,False
2909,A,False,False,False
2910,A,False,False,False
2911,A,False,False,False
2912,A,False,False,False
2913,B,False,False,False
2914,B,True,False,False
2915,A,False,False,False
2916,B,False,False,False
2917,B,False,False,False
2918,B,False,False,False
2919,A,True,True,False
2920,A,False,False,False
2921,A,False,False,False
2922,B,True,False,False
2923,B,False,False,False
2924,A,False,False,False
2925,A,False,False,False
2926,B,False,False,False
2927,B,False,False,False
2928,B,False,False,False
2929,B,False,False,False
2930,A,False,False,False
2931,B,False,False,False
2932,B,False,False,False
2933,A,False,False,False
2934,B,False,False,False
2935,B,False,False,False
2936,A,False,False,False
2937,B,False,False,False
2938,B,True,False,False
2939,B,True,False,False
2940,A,True,False,False
2941,A,True,False,False
2942,B,False,False,False
2943,A,True,False,False
2944,B,False,False,False
2945,B,True,False,False
2946,A,False,False,False
2947,B,False,False,False
2948,B,True,False,False
2949,A,False,False,False
2950,B,True,False,False
2951,B,False,False,False
2952,B,False,False,False
2953,B,False,False,False
2954,A,True,False,False
2955,B,False,False,False
2956,B,False,False,False
2957,B,False,False,False
2958,B,False,False,False
2959,A,False,False,False
2960,B,False,False,False
2961,A,True,False,False
2962,A,True,False,False
2963,A,False,False,False
2964,B,True,False,False
2965,B,True,True,False
2966,B,True,True,False
2967,B,False,False,False
2968,B,False,False,False
2969,B,False,False,False
2970,A,True,False,False
2971,A,False,False,False
2972,A,False,False,False
2973,B,False,False,False
2974,B,True,False,False
2975,A,False,False,False
2976,A,False,False,False
2977,B,True,False,False
2978,A,True,False,False
2979,B,True,False,False
2980,B,False,False,False
2981,A,True,True,False
2982,A,False,False,False
2983,B,True,True,False
2984,B,False,False,False
2985,B,False,False,False
2986,B,False,False,False
2987,A,False,False,False
2988,B,True,False,False
2989,B,False,False,False
2990,B,True,False,False
2991,A,False,False,False
2992,B,False,False,False
2993,B,True,True,False
2994,A,True,False,False
2995,A,False,False,False
2996,B,False,False,False
2997,A,False,False,False
2998,A,False,False,False
2999,A,False,False,False
3000,B,True,False,False
3001,B,False,False,False
3002,B,True,False,False
3003,A,False,False,False
3004,B,False,False,False
3005,B,True,False,False
3006,B,False,False,False
3007,B,False,False,False
3008,A,False,False,False
3009,B,True,False,False
3010,A,True,False,False
3011,B,False,False,False
3012,A,False,False,False
3013,A,False,False,False
3014,A,True,False,False
3015,B,False,False,False
3016,A,False,False,False
3017,B,False,False,False
3018,A,False,False,False
3019,A,False,False,False
3020,B,False,False,False
3021,A,False,False,False
3022,A,False,False,False
3023,B,False,False,False
3024,A,False,False,False
3025,A,False,False,False
3026,A,True,False,False
3027,B,True,False,False
3028,B,True,False,False
3029,B,True,False,False
3030,B,True,False,False
3031,A,False,False,False
3032,A,False,False,False
3033,B,False,False,False
3034,A,True,False,False
3035,A,True,False,False
3036,A,False,False,False
3037,A,False,False,False
3038,B,False,False,False
3039,A,False,False,False
3040,B,False,False,False
3041,A,False,False,False
3042,B,False,False,False
3043,A,False,False,False
3044,A,False,False,False
3045,B,False,False,False
3046,B,False,False,False
3047,A,True,False,False
3048,A,False,False,False
3049,A,False,False,False
3050,A,False,False,False
3051,A,False,False,False
3052,A,False,False,False
3053,A,False,False,False
3054,A,False,False,False
3055,B,True,False,False
3056,B,False,False,False
3057,B,True,False,False
3058,A,True,False,False
3059,A,False,False,False
3060,B,True,False,False
3061,A,False,False,False
3062,A,True,False,False
3063,B,True,False,False
3064,B,False,False,False
3065,B,False,False,False
3066,A,False,False,False
3067,A,False,False,False
3068,B,False,False,False
3069,A,False,False,False
3070,B,False,False,False
3071,B,False,False,False
3072,B,False,False,False
3073,A,True,False,False
3074,A,False,False,False
3075,B,False,False,False
3076,B,False,False,False
3077,B,False,False,False
3078,A,False,False,False
3079,A,False,False,False
3080,B,False,False,False
3081,B,True,False,False
3082,B,True,False,False
3083,A,False,False,False
3084,B,False,False,False
3085,B,True,False,False
3086,B,True,False,False
3087,A,False,False,False
3088,A,False,False,False
3089,B,False,False,False
3090,A,False,False,False
3091,A,True,False,False
3092,B,False,False,False
3093,A,True,False,False
3094,B,True,False,False
3095,A,False,False,False
3096,B,False,False,False
3097,B,True,False,False
3098,A,True,False,False
3099,A,False,False,False
3100,A,False,False,False
3101,A,True,False,False
3102,B,True,False,False
3103,B,True,False,False
3104,A,False,False,False
3105,A,False,False,False
3106,A,False,False,False
3107,B,False,False,False
3108,A,False,False,False
3109,B,False,False,False
3110,B,True,False,False
3111,B,True,False,False
3112,A,False,False,False
3113,B,True,False,False
3114,A,False,False,False
3115,A,False,False,False
3116,B,False,False,False
3117,B,False,False,False
3118,A,False,False,False
3119,A,False,False,False
3120,A,True,False,False
3121,A,False,False,False
3122,A,True,False,False
3123,A,True,False,False
3124,A,False,False,False
3125,B,True,False,False
3126,B,True,False,False
3127,B,True,False,False
3128,A,False,False,False
3129,B,False,False,False
3130,B,True,False,False
3131,B,False,False,False
3132,B,True,False,False
3133,B,False,False,False
3134,B,False,False,False
3135,A,False,False,False
3136,B,False,False,False
3137,B,False,False,False
3138,B,True,False,False
3139,B,False,False,False
3140,A,True,True,False
3141,A,False,False,False
3142,B,True,False,False
3143,B,False,False,False
3144,B,True,False,False
3145,A,True,False,False
3146,A,False,False,False
3147,B,False,False,False
3148,B,False,False,False
3149,B,False,False,False
3150,A,False,False,False
3151,B,True,False,False
3152,A,True,False,False
3153,B,True,True,False
3154,A,False,False,False
3155,A,True,False,False
3156,B,True,True,False
3157,B,True,False,False
3158,A,True,False,False
3159,B,False,False,False
3160,A,True,False,False
3161,A,False,False,False
3162,A,False,False,False
3163,A,False,False,False
3164,B,True,False,False
3165,A,False,False,False
3166,A,True,False,False
3167,B,False,False,False
3168,A,True,False,False
3169,B,False,False,False
3170,A,False,False,False
3171,B,False,False,False
3172,A,False,False,False
3173,A,False,False,False
3174,A,False,False,False
3175,A,True,False,False
3176,A,False,False,False
3177,B,False,False,False
3178,B,False,False,False
3179,B,True,False,False
3180,B,False,False,False
3181,A,True,False,False
3182,A,True,True,False
3183,A,True,False,False
3184,A,True,False,False
3185,B,False,False,False
3186,B,False,False,False
3187,A,True,False,False
3188,A,False,False,False
3189,B,False,False,False
3190,B,False,False,False
3191,A,False,False,False
3192,B,False,False,False
3193,B,True,True,False
3194,A,False,False,False
3195,A,False,False,False
3196,B,False,False,False
3197,B,False,False,False
3198,B,False,False,False
3199,A,False,False,False
3200,A,True,True,False
3201,B,True,False,False
3202,B,False,False,False
3203,A,False,False,False
3204,B,False,False,False
3205,B,False,False,False
3206,B,False,False,False
3207,B,False,False,False
3208,B,False,False,False
3209,A,True,False,False
3210,B,False,False,False
3211,A,False,False,False
3212,B,True,False,False
3213,A,True,False,False
3214,B,False,False,False
3215,A,True,True,False
3216,A,False,False,False
3217,A,False,False,False
3218,A,False,False,False
3219,B,False,False,False
3220,B,False,False,False
3221,B,False,False,False
3222,A,False,False,False
3223,A,False,False,False
3224,A,False,False,False
3225,A,False,False,False
3226,B,True,False,False
3227,A,False,False,False
3228,A,False,False,False
3229,A,True,False,False
3230,A,True,False,False
3231,B,True,False,False
3232,B,False,False,False
3233,A,False,False,False
3234,A,True,False,False
3235,A,False,False,False
3236,A,False,False,False
3237,A,True,False,False
3238,B,False,False,False
3239,B,False,False,False
3240,B,False,False,False
3241,A,True,False,False
3242,A,True,False,False
3243,B,True,False,False
3244,B,False,False,False
3245,B,False,False,False
3246,A,False,False,False
3247,B,False,False,False
3248,A,True,False,False
3249,B,False,False,False
3250,B,False,False,False
3251,B,False,False,False
3252,A,False,False,False
3253,B,False,False,False
3254,A,True,False,False
3255,A,True,False,False
3256,A,True,False,False
3257,B,True,False,False
3258,A,False,False,False
3259,A,True,False,False
3260,B,True,False,False
3261,A,False,False,False
3262,B,True,False,False
3263,A,False,False,False
3264,A,False,False,False
3265,B,False,False,False
3266,A,False,False,False
3267,A,True,False,False
3268,B,False,False,False
3269,B,False,False,False
3270,B,False,False,False
3271,A,True,False,False
3272,A,False,False,False
3273,B,True,True,False
3274,B,False,False,False
3275,B,False,False,False
3276,B,True,False,False
3277,B,False,False,False
3278,A,False,False,False
3279,A,False,False,False
3280,B,False,False,False
3281,A,False,False,False
3282,A,True,False,False
3283,B,False,False,False
3284,B,True,False,False
3285,A,False,False,False
3286,A,False,False,False
3287,A,False,False,False
3288,B,False,False,False
3289,B,True,False,False
3290,A,True,False,False
3291,A,False,False,False
3292,B,True,False,False
3293,A,False,False,False
3294,B,True,False,False
3295,B,True,False,False
3296,A,True,False,False
3297,B,False,False,False
3298,A,False,False,False
3299,A,False,False,False
3300,B,True,False,False
3301,A,False,False,False
3302,B,True,False,False
3303,B,False,False,False
3304,A,False,False,False
3305,A,False,False,False
3306,A,False,False,False
3307,A,False,False,False
3308,A,False,False,False
3309,A,False,False,False
3310,A,False,False,False
3311,B,True,False,False
3312,B,False,False,False
3313,B,True,False,False
3314,A,False,False,False
3315,A,False,False,False
3316,B,True,False,False
3317,A,True,False,False
3318,A,False,False,False
3319,B,False,False,False
3320,B,False,False,False
3321,B,False,False,False
3322,A,False,False,False
3323,B,False,False,False
3324,B,False,False,False
3325,B,False,False,False
3326,B,True,True,False
3327,B,False,False,False
3328,B,True,False,False
3329,A,False,False,False
3330,B,False,False,False
3331,B,True,False,False
3332,B,True,False,False
3333,A,False,False,False
3334,A,False,False,False
3335,B,False,False,False
3336,B,False,False,False
3337,B,False,False,False
3338,B,True,False,False
3339,B,False,False,False
3340,B,False,False,False
3341,B,False,False,False
3342,B,True,False,False
3343,B,True,False,False
3344,A,False,False,False
3345,A,False,False,False
3346,B,False,False,False
3347,A,False,False,False
3348,A,True,False,False
3349,A,False,False,False
3350,A,False,False,False
3351,A,False,False,False
3352,A,True,False,False
3353,B,False,False,False
3354,B,False,False,False
3355,A,True,False,False
3356,A,False,False,False
3357,B,True,False,False
3358,A,False,False,False
3359,B,False,False,False
3360,B,True,False,False
3361,B,True,False,False
3362,A,False,False,False
3363,B,False,False,False
3364,A,False,False,False
3365,B,True,False,False
3366,B,False,False,False
3367,A,True,False,False
3368,A,False,False,False
3369,A,False,False,False
3370,B,False,False,False
3371,A,False,False,False
3372,B,True,False,False
3373,A,True,False,False
3374,B,False,False,False
3375,B,False,False,False
3376,B,False,False,False
3377,B,False,False,False
3378,A,False,False,False
3379,A,False,False,False
3380,B,False,False,False
3381,A,True,False,False
3382,A,True,False,False
3383,A,False,False,False
3384,A,False,False,False
3385,A,False,False,False
3386,B,True,False,False
3387,A,False,False,False
3388,B,True,False,False
3389,A,False,False,False
3390,B,True,False,False
3391,A,True,False,False
3392,B,False,False,False
3393,B,True,True,False
3394,A,False,False,False
3395,B,True,True,False
3396,B,True,False,False
3397,B,False,False,False
3398,B,False,False,False
3399,A,True,True,False
3400,B,True,False,False
3401,A,False,False,False
3402,A,False,False,False
3403,B,False,False,False
3404,A,False,False,False
3405,B,True,False,False
3406,B,False,False,False
3407,B,False,False,False
3408,B,False,False,False
3409,A,True,True,False
3410,A,False,False,False
3411,A,True,False,False
3412,A,True,False,False
3413,A,True,False,False
3414,A,True,False,False
3415,B,False,False,False
3416,B,False,False,False
3417,A,True,False,False
3418,B,False,False,False
3419,A,False,False,False
3420,A,False,False,False
3421,B,False,False,False
3422,B,True,False,False
3423,B,False,False,False
3424,A,False,False,False
3425,B,False,False,False
3426,B,False,False,False
3427,B,False,False,False
3428,B,False,False,False
3429,B,True,True,False
3430,B,True,False,False
3431,B,True,False,False
3432,B,False,False,False
3433,B,True,False,False
3434,A,False,False,False
3435,B,False,False,False
3436,A,False,False,False
3437,A,False,False,False
3438,B,False,False,False
3439,B,False,False,False
3440,B,False,False,False
3441,A,False,False,False
3442,B,False,False,False
3443,A,False,False,False
3444,B,False,False,False
3445,B,True,False,False
3446,B,False,False,False
3447,B,False,False,False
3448,B,False,False,False
3449,B,False,False,False
3450,A,True,False,False
3451,A,False,False,False
3452,B,False,False,False
3453,B,False,False,False
3454,A,True,False,False
3455,B,False,False,False
3456,A,False,False,False
3457,B,True,False,False
3458,B,True,False,False
3459,B,False,False,False
3460,B,True,False,False
3461,A,False,False,False
3462,A,True,True,False
3463,B,False,False,False
3464,B,False,False,False
3465,A,False,False,False
3466,B,False,False,False
3467,A,False,False,False
3468,B,False,False,False
3469,B,True,False,False
3470,A,False,False,False
3471,A,True,True,False
3472,B,False,False,False
3473,B,True,False,False
3474,B,False,False,False
3475,B,False,False,False
3476,B,True,False,False
3477,B,True,False,False
3478,B,False,False,False
3479,A,False,False,False
3480,A,False,False,False
3481,A,False,False,False
3482,B,True,True,True
3483,A,False,False,False
3484,B,True,False,False
3485,B,False,False,False
3486,B,False,False,False
3487,A,False,False,False
3488,A,False,False,False
3489,A,True,False,False
3490,A,False,False,False
3491,A,False,False,False
3492,B,True,True,False
3493,B,True,False,False
3494,B,False,False,False
3495,B,False,False,False
3496,A,False,False,False
3497,B,False,False,False
3498,B,True,False,False
3499,A,False,False,False
3500,B,False,False,False
3501,A,True,False,False
3502,B,False,False,False
3503,B,True,False,False
3504,A,True,False,False
3505,B,True,False,False
3506,B,False,False,False
3507,B,False,False,False
3508,A,False,False,False
3509,B,False,False,False
3510,A,False,False,False
3511,A,False,False,False
3512,A,False,False,False
3513,B,False,False,False
3514,B,False,False,False
3515,B,True,True,False
3516,B,False,False,False
3517,A,False,False,False
3518,A,False,False,False
3519,A,True,False,False
3520,A,True,True,False
3521,A,False,False,False
3522,A,True,True,False
3523,A,True,False,False
3524,A,False,False,False
3525,A,False,False,False
3526,A,False,False,False
3527,B,False,False,False
3528,B,True,False,False
3529,B,False,False,False
3530,A,True,False,False
3531,A,False,False,False
3532,B,False,False,False
3533,A,False,False,False
3534,A,False,False,False
3535,A,False,False,False
3536,A,True,False,False
3537,A,False,False,False
3538,A,False,False,False
3539,B,False,False,False
3540,A,False,False,False
3541,A,False,False,False
3542,B,False,False,False
3543,A,True,False,False
3544,A,False,False,False
3545,B,True,False,False
3546,A,False,False,False
3547,A,False,False,False
3548,A,False,False,False
3549,A,False,False,False
3550,B,True,False,False
3551,B,False,False,False
3552,A,False,False,False
3553,B,False,False,False
3554,B,True,False,False
3555,A,False,False,False
3556,B,False,False,False
3557,A,True,False,False
3558,A,False,False,False
3559,A,True,False,False
3560,A,False,False,False
3561,A,True,False,False
3562,B,False,False,False
3563,A,False,False,False
3564,A,False,False,False
3565,A,False,False,False
3566,B,False,False,False
3567,B,True,False,False
3568,B,False,False,False
3569,B,False,False,False
3570,B,False,False,False
3571,A,True,False,False
3572,B,True,False,False
3573,B,False,False,False
3574,B,False,False,False
3575,B,False,False,False
3576,A,False,False,False
3577,A,False,False,False
3578,A,False,False,False
3579,B,False,False,False
3580,A,False,False,False
3581,A,True,False,False
3582,B,True,False,False
3583,A,True,True,False
3584,B,False,False,False
3585,A,True,False,False
3586,A,True,False,False
3587,A,False,False,False
3588,B,True,False,False
3589,A,True,False,False
3590,A,True,False,False
3591,B,True,False,False
3592,A,False,False,False
3593,B,False,False,False
3594,B,False,False,False
3595,A,False,False,False
3596,B,False,False,False
3597,A,False,False,False
3598,B,True,False,False
3599,A,True,True,False
3600,B,False,False,False
3601,A,True,False,False
3602,B,True,True,False
3603,A,False,False,False
3604,A,False,False,False
3605,A,True,False,False
3606,A,True,False,False
3607,B,False,False,False
3608,A,False,False,False
3609,B,True,False,False
3610,B,False,False,False
3611,B,False,False,False
3612,A,False,False,False
3613,A,False,False,False
3614,B,True,False,False
3615,A,False,False,False
3616,A,False,False,False
3617,B,True,False,False
3618,B,False,False,False
3619,B,True,False,False
3620,A,True,False,False
3621,B,False,False,False
3622,A,True,False,False
3623,A,False,False,False
3624,B,False,False,False
3625,A,False,False,False
3626,A,False,False,False
3627,A,False,False,False
3628,B,True,False,False
3629,B,False,False,False
3630,B,False,False,False
3631,B,True,False,False
3632,A,True,False,False
3633,A,True,False,False
3634,A,False,False,False
3635,A,False,False,False
3636,A,False,False,False
3637,B,False,False,False
3638,A,False,False,False
3639,A,False,False,False
3640,A,False,False,False
3641,A,False,False,False
3642,B,False,False,False
3643,A,False,False,False
3644,A,False,False,False
3645,B,False,False,False
3646,A,False,False,False
3647,A,False,False,False
3648,A,False,False,False
3649,B,False,False,False
3650,B,False,False,False
3651,B,False,False,False
3652,A,True,False,False
3653,B,True,False,False
3654,A,False,False,False
3655,A,False,False,False
3656,A,False,False,False
3657,A,False,False,False
3658,B,False,False,False
3659,B,True,False,False
3660,B,True,False,False
3661,B,False,False,False
3662,B,True,False,False
3663,A,False,False,False
3664,A,False,False,False
3665,B,False,False,False
3666,A,False,False,False
3667,B,False,False,False
3668,A,True,True,False
3669,A,False,False,False
3670,A,False,False,False
3671,A,True,True,False
3672,A,True,True,False
3673,B,True,False,False
3674,A,True,False,False
3675,B,False,False,False
3676,A,False,False,False
3677,A,False,False,False
3678,A,False,False,False
3679,B,False,False,False
3680,A,False,False,False
3681,B,False,False,False
3682,A,False,False,False
3683,B,False,False,False
3684,A,False,False,False
3685,B,False,False,False
3686,B,True,False,False
3687,B,False,False,False
3688,A,False,False,False
3689,A,True,False,False
3690,A,False,False,False
3691,B,False,False,False
3692,B,True,False,False
3693,B,False,False,False
3694,A,True,False,False
3695,A,False,False,False
3696,A,True,False,False
3697,B,False,False,False
3698,B,True,False,False
3699,B,True,False,False
3700,A,True,False,False
3701,B,False,False,False
3702,B,False,False,False
3703,A,False,False,False
3704,B,False,False,False
3705,B,False,False,False
3706,B,True,False,False
3707,B,False,False,False
3708,A,True,False,False
3709,A,False,False,False
3710,B,False,False,False
3711,A,False,False,False
3712,B,True,False,False
3713,B,False,False,False
3714,B,True,False,False
3715,B,True,True,False
3716,A,True,False,False
3717,A,False,False,False
3718,A,False,False,False
3719,A,False,False,False
3720,A,True,False,False
3721,A,False,False,False
3722,B,False,False,False
3723,B,True,False,False
3724,A,True,False,False
3725,A,False,False,False
3726,B,False,False,False
3727,A,False,False,False
3728,A,False,False,False
3729,A,True,False,False
3730,B,True,True,False
3731,A,False,False,False
3732,B,True,False,False
3733,A,False,False,False
3734,B,False,False,False
3735,A,False,False,False
3736,A,True,False,False
3737,B,False,False,False
3738,B,False,False,False
3739,B,True,False,False
3740,B,False,False,False
3741,B,True,False,False
3742,B,True,True,False
3743,B,False,False,False
3744,A,False,False,False
3745,A,True,False,False
3746,A,False,False,False
3747,B,False,False,False
3748,A,False,False,False
3749,A,False,False,False
3750,B,True,False,False
3751,B,True,False,False
3752,B,True,False,False
3753,A,True,False,False
3754,B,True,False,False
3755,A,True,False,False
3756,A,False,False,False
3757,A,False,False,False
3758,A,False,False,False
3759,A,True,False,False
3760,B,False,False,False
3761,A,True,False,False
3762,B,False,False,False
3763,B,True,False,False
3764,A,False,False,False
3765,A,False,False,False
3766,A,False,False,False
3767,B,True,False,False
3768,A,False,False,False
3769,A,False,False,False
3770,A,True,True,False
3771,B,False,False,False
3772,B,False,False,False
3773,A,False,False,False
3774,B,False,False,False
3775,B,False,False,False
3776,B,False,False,False
3777,B,False,False,False
3778,B,False,False,False
3779,B,False,False,False
3780,B,False,False,False
3781,A,False,False,False
3782,A,True,True,False
3783,A,False,False,False
3784,B,True,False,False
3785,B,True,False,False
3786,A,True,False,False
3787,B,False,False,False
3788,A,True,False,False
3789,A,False,False,False
3790,B,False,False,False
3791,A,True,True,False
3792,A,True,False,False
3793,B,False,False,False
3794,B,False,False,False
3795,A,False,False,False
3796,B,False,False,False
3797,B,False,False,False
3798,A,False,False,False
3799,A,False,False,False
3800,B,False,False,False
3801,A,False,False,False
3802,B,True,False,False
3803,B,False,False,False
3804,B,False,False,False
3805,A,False,False,False
3806,B,True,False,False
3807,A,False,False,False
3808,A,True,True,False
3809,A,True,False,False
3810,A,True,False,False
3811,B,False,False,False
3812,A,True,False,False
3813,A,False,False,False
3814,B,True,False,False
3815,A,False,False,False
3816,B,True,False,False
3817,A,True,False,False
3818,B,False,False,False
3819,B,False,False,False
3820,A,True,False,False
3821,A,True,False,False
3822,A,True,False,False
3823,B,False,False,False
3824,A,False,False,False
3825,A,False,False,False
3826,A,True,False,False
3827,A,False,False,False
3828,A,True,False,False
3829,B,True,False,False
3830,A,False,False,False
3831,A,False,False,False
3832,B,True,False,False
3833,B,False,False,False
3834,A,False,False,False
3835,A,False,False,False
3836,A,False,False,False
3837,B,False,False,False
3838,A,False,False,False
3839,B,False,False,False
3840,B,False,False,False
3841,B,True,False,False
3842,A,False,False,False
3843,A,True,False,False
3844,A,True,False,False
3845,A,False,False,False
3846,B,True,False,False
3847,B,False,False,False
3848,B,False,False,False
3849,B,False,False,False
3850,A,True,False,False
3851,A,True,False,False
3852,A,False,False,False
3853,B,False,False,False
3854,B,True,False,False
3855,B,True,False,False
3856,A,False,False,False
3857,A,True,True,False
3858,B,False,False,False
3859,A,False,False,False
3860,B,False,False,False
3861,B,True,False,False
3862,B,True,False,False
3863,A,False,False,False
3864,A,False,False,False
3865,A,False,False,False
3866,A,False,False,False
3867,A,False,False,False
3868,B,True,False,False
3869,B,False,False,False
3870,A,False,False,False
3871,A,False,False,False
3872,A,False,False,False
3873,A,False,False,False
3874,B,False,False,False
3875,A,False,False,False
3876,A,True,False,False
3877,A,False,False,False
3878,B,False,False,False
3879,B,False,False,False
3880,A,False,False,False
3881,B,False,False,False
3882,B,False,False,False
3883,B,False,False,False
3884,A,True,False,False
3885,B,True,True,False
3886,B,False,False,False
3887,B,False,False,False
3888,B,True,False,False
3889,B,True,False,False
3890,A,False,False,False
3891,B,False,False,False
3892,B,False,False,False
3893,B,True,False,False
3894,A,False,False,False
3895,B,False,False,False
3896,B,False,False,False
3897,A,False,False,False
3898,B,True,False,False
3899,B,False,False,False
3900,B,True,True,False
3901,A,True,False,False
3902,A,False,False,False
3903,B,False,False,False
3904,A,False,False,False
3905,B,False,False,False
3906,A,False,False,False
3907,B,False,False,False
3908,A,True,False,False
3909,B,False,False,False
3910,A,True,False,False
3911,A,False,False,False
3912,A,True,False,False
3913,A,False,False,False
3914,B,False,False,False
3915,B,False,False,False
3916,A,False,False,False
3917,B,False,False,False
3918,A,False,False,False
3919,B,False,False,False
3920,B,False,False,False
3921,B,True,False,False
3922,A,True,False,False
3923,B,True,False,False
3924,A,True,False,False
3925,B,False,False,False
3926,A,True,True,False
3927,B,True,False,False
3928,B,True,False,False
3929,B,False,False,False
3930,A,False,False,False
3931,B,False,False,False
3932,A,False,False,False
3933,B,True,False,False
3934,A,False,False,False
3935,A,False,False,False
3936,B,True,True,False
3937,A,False,False,False
3938,A,False,False,False
3939,A,False,False,False
3940,A,False,False,False
3941,B,True,False,False
3942,B,True,False,False
3943,A,True,False,False
3944,A,True,False,False
3945,A,True,False,False
3946,A,False,False,False
3947,B,True,False,False
3948,B,False,False,False
3949,A,False,False,False
3950,A,False,False,False
3951,A,False,False,False
3952,B,False,False,False
3953,B,False,False,False
3954,A,False,False,False
3955,A,False,False,False
3956,B,False,False,False
3957,B,True,False,False
3958,A,False,False,False
3959,A,False,False,False
3960,A,False,False,False
3961,B,True,False,False
3962,A,False,False,False
3963,A,False,False,False
3964,B,True,False,False
3965,A,False,False,False
3966,B,False,False,False
3967,A,False,False,False
3968,A,False,False,False
3969,B,False,False,False
3970,A,False,False,False
3971,B,True,False,False
3972,B,False,False,False
3973,A,False,False,False
3974,B,False,False,False
3975,A,False,False,False
3976,B,True,True,False
3977,A,False,False,False
3978,B,False,False,False
3979,A,True,False,False
3980,A,True,False,False
3981,B,True,False,False
3982,B,False,False,False
3983,A,True,False,False
3984,A,True,False,False
3985,B,False,False,False
3986,B,False,False,False
3987,A,True,False,False
3988,A,True,False,False
3989,A,True,False,False
3990,B,True,True,False
3991,A,True,False,False
3992,A,False,False,False
3993,B,True,False,False
3994,A,False,False,False
3995,A,False,False,False
3996,A,False,False,False
3997,A,False,False,False
3998,A,False,False,False
3999,B,False,False,False
4000,A,False,False,False
4001,B,True,False,False
4002,B,True,False,False
4003,B,False,False,False
4004,A,False,False,False
4005,A,False,False,False
4006,A,False,False,False
